1,3EV INDUSTRIES PVT LTD,130,71,0,0,0,232,1,67,501
2,3S INDUSTRIES PRIVATE LIMITED,155,106,105,186,142,129,107,48,978
3,A1 HEAVY EQUIPMENTS DEVELOPER,3,1,0,1,0,8,3,0,16
4,A-1 SUREJA INDUSTRIES,1,0,0,0,0,1,0,0,2
5,AADHYA ENTERPRISES,36,21,27,28,27,30,22,11,202
6,AADITYA GARBAGE PRODUCTS PVT LTD,0,0,0,2,0,0,4,0,6
7,AAHANA COMMERCE PVT LTD,391,385,401,421,483,517,601,318,"3,517"
8,AAKK AUTO PVT LTD,15,4,3,24,9,7,7,11,80
9,AARON INDUSTRIES,4,1,0,0,5,1,1,0,12
10,A.B. AGRO ENGINEERING WORKS,0,6,1,0,3,0,0,0,10
11,A.B. AGRO ENGINEERING WORKS&ENTERPRISESAP11815428,0,5,0,0,0,0,0,1,6
12,ABZO MOTORS PVT LTD,4,2,1,0,1,2,0,1,11
13,ACCRETION POWER AUTOS,38,25,52,43,46,20,29,9,262
14,ACTION CONSTRUCTION EQUIPMENT LTD.,"1,247","1,019","1,224","1,088",845,"1,025",579,311,"7,338"
15,A D AGRO WORKS,8,14,16,13,7,5,3,11,77
16,ADAPT MOTORS PVT LTD,0,0,0,1,0,0,0,0,1
17,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.,259,51,45,42,73,60,68,105,703
18,ADIDEV TECHNOA PVT LTD,106,102,112,172,181,178,169,90,"1,110"
19,ADISHWAR AUTO RIDE INDIA PVT LTD,18,9,9,7,20,12,20,7,102
20,ADITYA AGRO INDUSTRIES,3,2,3,1,1,0,0,0,10
21,ADITYA SAI INDUSTRIES,9,4,20,76,71,33,19,5,237
22,ADM TECHNOLOGIES PVT. LTD.,39,24,6,5,3,3,4,2,86
23,ADRIS ELECTRIC PVT LTD,0,0,0,0,0,0,1,0,1
24,AERODRIVE PVT LTD,11,9,69,17,12,22,10,21,171
25,AEROEAGLE AUTOMOBILES PVT LTD,23,12,28,0,0,0,0,3,66
26,AFKON AUTOMOTIVES PVT LTD,44,68,45,95,94,78,61,39,524
27,AFTEK MOTORS INDIA PVT LTD,4,0,0,0,0,0,1,1,6
28,AGI AUTO INDUSTRIES,0,0,0,0,0,1,4,1,6
29,AGRI KING TRACTORS & EQUIPMENTS PVT LTD,6,16,19,5,11,10,17,7,91
30,AGRO INDUSTRIES,14,6,7,6,17,10,7,2,69
31,AGRO TRAILERS AP312870751,0,0,0,0,0,0,3,0,3
32,AHMED MOTORS,2,3,1,0,1,0,0,0,7
33,AJANTA KRUSHI YANTRA,3,6,3,8,8,0,1,0,29
34,AJAX ENGINEERING LTD,535,469,673,457,465,659,192,105,"3,555"
35,AJAX FIORI ENGINEERING PVT LTD,0,1,0,1,0,0,5,0,7
36,AJAY ENGG WORKS & EQUIP PLTD SAMBALPUR PARDHIAPALI,1,0,2,0,2,0,1,1,7
37,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,1,0,1,0,1,1,0,0,4
38,AJAY ENTERPRISES TRAILOR NABARANGPUR TOWN,3,5,9,14,29,2,0,0,62
39,AJAY MOTORS PRIVATE LIMITED,25,36,16,20,14,17,13,6,147
40,A.J ENTERPRISES,16,14,20,17,23,17,15,10,132
41,AKAL AGRO INDUSTRY,0,2,6,2,2,1,1,0,14
42,AKASH EQUIPMENTS & MACHINERIES (P) LTD.,0,0,0,1,0,0,0,0,1
43,AKASH TRAILOR,9,0,2,8,3,0,3,1,26
44,A.K.AUTO ELECTRICAL,1,0,0,0,0,0,0,0,1
45,A K AUTTO ELECTRICAL,2,0,0,0,0,0,0,0,2
46,AKG INTERNATIONAL,169,148,152,210,257,197,213,134,"1,480"
47,A K GUPTA & CO.,87,119,96,81,42,59,26,42,552
48,AKMAAN MULTI MECH MACHINES,0,0,0,0,2,0,1,0,3
49,A K S ENG AGRO INDUSTRIES,4,1,3,3,2,0,0,0,13
50,ALBEDO VISION PVT LTD,0,0,0,1,0,0,0,2,3
51,ALIED E MOBILITY PVT LTD,15,15,6,30,42,37,19,18,182
52,"AL-KHADEER ENGINEERING WORKS, KURNOOL AP117791028",0,0,0,0,0,0,0,1,1
53,ALLENTTI MOTORS PVT LTD,17,15,15,11,10,3,0,0,71
54,ALLFINE INDUSTRIES PVT LTD,202,136,190,197,130,203,220,118,"1,396"
55,ALL TERRAIN CRANE,221,92,130,90,105,160,179,51,"1,028"
56,ALPHA SERVICES,1,1,0,3,1,0,1,0,7
57,ALTIER ELECTRIC VEHICLES PVT LTD,218,146,194,205,230,164,225,136,"1,518"
58,ALTIGREEN PROPULSION LABS PVT LTD,10,16,18,2,0,0,3,0,49
59,ALTIUS EV TECH PVT LTD,2,1,0,0,0,0,0,0,3
60,ALTIUS TECHNOLOGIES,2,3,1,0,1,2,2,0,11
61,ALVI AUTO,13,10,25,24,23,13,28,17,153
62,AMAN AGRO INDUSTRIES,0,0,1,0,0,0,0,0,1
63,AMAN AUTOMOBILES,0,0,3,1,1,0,1,4,10
64,AMAN ELECTRIC VEHICLES,53,33,28,46,50,55,46,19,330
65,AMAN ENTERPRISES BHPATNA,12,6,11,5,19,3,7,4,67
66,AMAR ENGG. WORKS,0,0,0,0,0,0,2,0,2
67,AMARJEET HARVESTER INDUSTRY,1,1,3,0,6,0,2,4,17
68,AMBICA TROLLEY WORKS,1,0,0,0,0,0,2,0,3
69,AMBIKA ENTERPRISES,16,10,20,8,16,15,35,9,129
70,AMBIKA INDUSTRIES,119,99,143,161,138,101,162,71,994
71,AMIR KHAN SAIFI STEEL WORKS,10,12,10,10,19,13,12,5,91
72,AMMANN APOLLO INDIA PVT LTD,28,25,25,24,17,20,7,7,153
73,AMO MOBILITY SOLUTIONS PVT LTD,1,6,3,2,10,3,0,1,26
74,AMPERE VEHICLES PRIVATE LIMITED,25,26,22,18,6,24,5,6,132
75,AMRIT ENGINEERING WORKS ANGUL HEMASURPADA,2,4,3,4,2,4,0,0,19
76,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,1,2,1,0,0,0,0,0,4
77,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),0,0,1,2,1,1,0,0,5
78,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),1,0,0,0,0,0,0,0,1
79,A N ENTERPRISES,0,0,0,11,30,21,4,6,72
80,ANGAD AGRO INDUSTRIES,0,0,1,0,0,0,1,0,2
81,ANICK TRADERS,0,0,0,5,1,1,3,2,12
82,ANJALI AUTO COMPONENTS,4,3,5,11,2,0,2,0,27
83,ANJALI TRADERS,5,8,2,3,2,6,16,1,43
84,ANNAPURNA INDUSTRIES,9,8,1,3,0,0,0,0,21
85,ANNAPURNA TRAILER IMPLEMENTS AP312671033,0,0,0,0,2,4,4,1,11
86,ANOOP CYLINDERS PVT LTD,1,1,0,0,0,5,1,2,10
87,ANVITA AUTO TECH WORKS PVT LTD,2,0,0,0,0,0,1,0,3
88,ANWAR ENGINEERING RAYAGADA,0,0,3,6,3,2,0,3,17
89,APARNA INDUSTRIES,0,3,11,67,20,8,5,1,115
90,A P I MOTORS PVT LTD,104,91,64,54,62,59,52,20,506
91,APM AUTO SALES,58,65,74,110,118,97,81,69,672
92,APOLLO CARMIX EQUIPMENTS PVT LTD,11,11,15,5,13,39,4,5,103
93,APSAGROINDUSTRIESDEVOLPMENTCORPORATIONLTAP67413584,0,0,0,0,0,0,0,2,2
94,APSARA ENTERPRISE,176,178,212,177,208,218,155,126,"1,450"
95,APTEC EQUIPMENT PRIVATE LIMITED,1,3,1,4,3,8,0,1,21
96,A R AGRO TECH,0,2,0,0,0,0,2,2,6
97,ARBUDA AGRO INDUSTRIES,0,0,0,0,0,0,0,2,2
98,ARCHIT ENTERPRISES,141,76,111,160,105,76,82,33,784
99,ARD EXIM,2,0,1,1,1,0,0,1,6
100,ARIHANT ENTERPRISES,0,0,0,3,1,4,0,1,9
101,ARMIX CONSTRUCTION MACHINERY PVT LTD,0,1,0,1,0,0,0,0,2
102,A.R. MOTOR,77,51,54,98,85,84,84,42,575
103,ARROW AUTOMOTIVE,215,208,248,175,279,282,287,143,"1,837"
104,ARX MINING & CONSTRUCTION EQUIPMENT PVT LTD,0,0,0,1,0,0,0,0,1
105,ARYAN INDUSTRIES,0,1,9,12,12,2,2,1,39
106,ASAV AUTOMOTIVE PVT LTD,2,1,8,1,3,1,0,1,17
107,ASHA IMPEX,25,20,27,27,21,22,20,11,173
108,ASHLESHA POWER CONTROLS PVT LTD,1,0,0,0,0,0,0,0,1
109,ASHMA-MOTORS PVT LTD,111,66,87,104,113,152,117,93,843
110,ASHNNI MOTORS PVT LTD,0,0,0,0,1,1,0,0,2
111,ASHOKA INDUSTRIES BOLANGIR DUMERPALI,1,0,0,0,2,0,0,0,3
112,ASHOK LEYLAND DEFENCE SYSTEMS LTD,0,0,0,1,0,0,0,0,1
113,ASHOK LEYLAND LTD,"15,976","14,538","16,566","15,935","13,827","13,085","14,242","8,502","1,12,671"
114,ASHTVINAYAK INDUSTRIES,0,3,0,0,0,0,0,0,3
115,ASSAM FABRICATION WORKS,4,4,6,3,1,1,0,2,21
116,ASTON MARTIN LAGONDA LTD,1,3,1,0,0,0,1,0,6
117,ATHER ENERGY LTD,"13,097","11,977","15,649","13,332","13,046","14,694","16,343","9,556","1,07,694"
118,ATTOLENT AUTO GROUP PVT LTD,41,33,42,195,118,44,48,19,540
119,ATUL AUTO LTD,"2,748","2,327","2,445","2,018","2,048","2,301","2,365","1,127","17,379"
120,ATUL GREENTECH PRIVATE LIMITED,152,146,221,131,128,69,75,82,"1,004"
121,ATUMOBILE PVT LTD,6,0,1,2,1,0,1,0,11
122,ATUT SANGAM,185,167,149,212,221,138,167,67,"1,306"
123,AUDI AG,44,22,21,21,21,22,22,9,182
124,AUM ENGINEERING AND WORKS,4,3,0,0,0,0,0,0,7
125,AUTOECO GREEN ENERGY PVT LTD,60,99,76,60,67,64,84,21,531
126,AUTOEXIM HOUSE LLP,10,5,2,0,0,0,0,0,17
127,AUTOHAUS PRIVATE LIMITED,1,0,0,0,0,0,0,1,2
128,AUTOMOBILI LAMBORGHINI S.P.A,20,9,20,12,9,9,7,3,89
129,AUTONXT AUTOMATION PVT LTD,0,0,0,0,0,1,0,0,1
130,AUTO SUPREME INDUSTRIES,0,0,0,3,9,4,5,1,22
131,A.V.AUTOMOTIVES PVT LTD,37,63,100,61,61,61,69,22,474
132,AVL ELECTRIC VEHICLES PVT LTD,230,209,260,196,222,231,190,120,"1,658"
133,AVON CYCLES LTD,32,31,41,27,33,26,25,17,232
134,AVTAR ENGINEERING WORKS,1,0,0,2,0,0,1,0,4
135,AWACHAT INDUSTRIES LTD,195,165,130,121,129,67,81,19,907
136,AYAAN ELECTRONIC PVT LTD,2,0,0,0,0,0,0,0,2
137,AZAD INDIA MOBILITY LTD,0,0,0,0,0,0,5,4,9
138,B24 ROKET EV,200,157,160,177,225,173,163,72,"1,327"
139,BABA E-VEHICLES,29,29,44,42,23,39,20,8,234
140,BABA HARIDAS FABRICATION PAPADAHANDI NGPR,0,0,0,5,1,0,0,0,6
141,BABAJI ENGINEERING TRAILOR WORKS,0,1,0,1,0,1,1,0,4
142,BABA PRODUCT,2,3,2,8,20,8,2,1,46
143,BADSHAH ENTERPRISES,12,13,15,73,48,29,21,10,221
144,BAGHWAN RIKSHAW UDYOG,6,2,12,12,2,1,1,2,38
145,BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),0,0,2,0,1,0,0,0,3
146,BAJAJ AUTO LTD,"2,13,911","1,88,864","2,05,708","2,16,435","2,20,086","1,92,993","1,77,388","94,602","15,09,987"
147,BAJAJ IMPLEMENTS PVT. LTD,48,31,47,40,41,37,62,32,338
148,BAJRANG AGRO INDUSTRIES,1,1,0,2,0,0,0,0,4
149,BAJRANG MECHANICAL WORKS,0,0,0,9,13,5,5,5,37
150,BALAJI AGRO INDUSTRIES,1,3,3,2,5,0,2,1,17
151,BALAJI ENGINEERING,0,0,0,0,0,0,1,0,1
152,BALAJI FARM & STEEL WORKS,0,0,0,0,0,0,3,1,4
153,BALAJI TRADING COMPANY,7,8,12,10,5,0,11,2,55
154,BALAN ENGINEERING PVT LTD,10,12,5,22,23,6,6,1,85
155,BAL GOPAL WHEELS PVT LTD,4,9,3,2,0,3,6,0,27
156,BALI AUTO INDUSTRIES,22,17,13,20,20,20,17,13,142
157,BALURGHAT AUTOMOBILES AND ENGINEERING,0,0,0,0,0,5,2,2,9
158,BAMUR INDUSTRIES & ENGINEERING PVT LTD,0,0,0,0,0,0,1,1,2
159,BANKU BODY BUILDER,0,0,0,0,0,1,0,0,1
160,BANKU BODY BUILDERS CHANDIKHOLE KUAKHIA,2,0,1,0,0,0,1,0,4
161,BANSAL AGRICULTURE IMPLEMENTS,0,0,0,0,0,0,1,0,1
162,BARKAT ENGINEERING WORKS,0,0,1,0,0,0,0,0,1
163,"BASUDEB ENGINEERING, CUTTACK",1,0,1,0,0,0,0,0,2
164,BASUDEB ENGINEERING CUTTACK KHAPURIA MADHUPATNA,6,1,10,1,1,1,1,2,23
165,BATTRE ELECTRIC MOBLITY PVT LTD,131,129,173,120,106,108,83,52,902
166,BAUTI ENGINEERING NAYAGARH ITAMATI,0,1,0,0,2,0,2,0,5
167,BAXY LTD,521,560,527,381,547,380,498,235,"3,649"
168,BEAUTY ENGINEERING WORKS,0,0,0,0,1,1,2,2,6
169,BEENA DEVI & SONS INDUSTRIES PVT LTD,3,0,0,0,0,0,0,0,3
170,BEML LIMITED,2,2,1,0,3,5,0,0,13
171,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,11,13,18,16,9,20,17,6,110
172,BENTINCK INDUSTRIES PVT. LTD.,14,9,18,27,19,35,50,12,184
173,BENTLEY MOTORS LIMITED,5,4,2,2,1,5,2,0,21
174,BEST WAY AGENCIES PVT LTD,445,409,448,421,501,567,624,267,"3,682"
175,BGAUSS AUTO PRIVATE LIMITED,"1,451","1,219","2,591","1,313","1,068","1,956","1,596","1,039","12,233"
176,BHADAURIA ENTERPRISES,1,1,0,0,3,4,1,7,17
177,BHAGWAN AGRO INDUSTRIES,3,6,12,5,4,3,3,5,41
178,BHAGYALAXMI TRAILER,0,0,0,1,0,0,0,1,2
179,BHARATHI TRAILERS,0,0,0,0,0,1,6,1,8
180,BHARATH MOTOCORP,2,11,23,1,16,5,6,10,74
181,BHARAT MECHANICAL WORKS,0,0,3,0,0,0,1,7,11
182,BHAVE ELECTRIC VEHICLES PVT LTD,149,160,108,127,128,107,126,69,974
183,BHM INDUSTRIES,269,205,199,310,232,226,213,86,"1,740"
184,BHOGAL COMBINE SPARE PARTS,3,3,3,0,6,6,1,0,22
185,BHOLE SHANKAR MOTOR BODY,0,5,5,5,9,4,6,5,39
186,BHOOMI ENGINEERING,0,0,1,0,0,0,0,0,1
187,BHOYAR AGRO IND WARDHA,15,15,4,6,3,3,6,3,55
188,BIDISHA ENTERPRISES PVT LTD MAYURBHANJ RAIRANGPUR,2,2,5,0,1,0,0,0,10
189,BIG BULL TRADER PVT LTD,377,284,321,227,325,287,369,173,"2,363"
190,BIJNOR ENTERPRISES,2,0,2,0,0,0,0,0,4
191,BISWAKARMA ENGINEERING,1,1,0,0,0,0,0,0,2
192,BISWAS ENGINEERING WORKS,0,1,0,0,0,0,0,0,1
193,BLACK DIAMOND MOTORS PVT LTD,0,0,0,0,5,65,13,38,121
194,BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,18,10,49,32,20,47,46,16,238
195,BMR EV INDUSTRIES PVT LTD,0,1,1,0,0,1,0,2,5
196,BMW INDIA PVT LTD,"2,600","1,692","1,976","1,796","1,474","1,629","1,695",866,"13,728"
197,BOMAG INDIA PVT LTD,0,0,1,0,0,3,0,0,4
198,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,72,85,50,63,92,56,140,67,625
199,BOSS ENTERPRISES,14,10,21,21,26,19,22,11,144
200,BOUNCE ELECTRIC 1 PVT LTD,560,383,253,64,512,257,123,285,"2,437"
201,BRIGHT AUTOZONE PVT LTD,251,232,262,255,264,246,273,133,"1,916"
202,BRIGHT SAFAR,1,5,2,4,44,19,17,14,106
203,BRIJESH AUTO GARAGE,0,0,0,0,1,0,0,0,1
204,BSERAIL ENGINEERING PVT LTD,10,20,15,17,18,15,15,2,112
205,BSMS AGRICULTURE WORKSHOP,0,3,5,1,0,1,0,0,10
206,BU4 AUTO PVT LTD,0,0,0,41,0,9,0,0,50
207,BUCHER MUNICIPAL (IMPORTER: BAXY LIMITED),0,0,0,1,0,0,0,0,1
208,BUCHER MUNICIPAL (IMPORTER: PAMTEC ENVIRO),0,8,0,0,0,3,0,0,11
209,BULL MACHINES PVT LTD,206,178,246,167,131,194,110,48,"1,280"
210,BYD INDIA PRIVATE LIMITED,338,276,452,396,530,506,480,237,"3,215"
211,CAPCO INDUSTRIES PVT LTD,0,0,1,0,0,0,0,0,1
212,CAPTAIN TRACTORS PVT. LTD.,489,106,104,74,48,77,119,271,"1,288"
213,CARREE YUNUS VEHICLE PVT LTD,8,12,10,26,46,28,29,10,169
214,CART INDIA,14,37,32,169,142,17,63,5,479
215,CASE EQUIPMENT PRIVATE LTD,0,0,0,0,0,1,0,0,1
216,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,228,178,243,183,178,473,35,33,"1,551"
217,CATERPILLAR INDIA PRIVATE LIMITED,264,133,199,164,164,248,79,58,"1,309"
218,CEEON INDIA,40,21,21,31,29,17,16,8,183
219,CELLETRON MOTOR WORKS,10,6,14,9,12,11,12,5,79
220,CG & BROTHER CO,3,1,25,11,8,15,16,9,88
221,CHAANY AGRO INDUSTRIES,0,1,1,1,3,1,0,0,7
222,CHAMPION POLY PLAST,796,665,808,732,734,641,634,357,"5,367"
223,CHAMUNDA MECHANICLE WORKS,0,0,0,0,0,9,1,8,18
224,CHANDAKE-AUTOMOBILES LLP,22,20,18,31,22,16,15,6,150
225,CHANDANA CORPORATION,8,5,4,11,16,11,3,0,58
226,CHANNY AGRO INDUSTRIES,0,2,1,1,0,1,1,1,7
227,CHAUHAN AUTO INDUSTRIES,58,48,91,38,27,37,19,5,323
228,CHEHAK BATTERIES,24,23,19,39,42,24,23,11,205
229,CHINA HAOCHEN (IMPORTER: ADMS MARKETING),29,19,19,18,12,18,17,3,135
230,CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),4,4,2,1,1,2,4,0,18
231,CHITRA MANUFACTURERS LLP,1,2,1,1,2,7,3,0,17
232,CITADEL ENTERPRISES(OPC) PVT LTD,0,0,0,0,2,1,3,0,6
233,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,22,27,22,25,30,13,23,10,172
234,CIVIMEC ENGINEERING PVT LTD,0,1,0,0,0,2,0,0,3
235,CLAAS INDIA P LTD,0,2,2,0,0,3,1,3,11
236,CLASSIC LEGENDS PVT LTD,"2,838","2,347","2,320","2,472","2,009","1,942","2,268","1,350","17,546"
237,CLENERGY INNOVATIONS PVT LTD,0,0,0,0,1,2,0,0,3
238,C M OVERSEAS,2,3,1,5,0,4,1,2,18
239,CNH INDUSTRIAL (INDIA) PVT LTD,"4,019","2,708","3,046","2,568","3,060","3,393","3,880","2,291","24,965"
240,COMETTO TRAILER,14,3,1,9,1,2,0,0,30
241,CONMAT HEAVY INDUSTRIES PVT LTD,27,24,20,22,17,25,5,4,144
242,CONTINENTAL ENGINES PVT LTD,10,10,7,13,9,4,3,2,58
243,CONVENIENT MACHINES PVT LTD,1,0,0,0,2,20,0,0,23
244,COVAI GREEN RIDE,1,1,3,1,1,5,0,0,12
245,CRANE KRAFT INDIA PRIVATE LIMITED,20,31,48,24,26,49,7,6,211
246,CREATIVE ENGINEERINGS,1,0,0,0,0,0,0,0,1
247,CUBE AUTO INDUSTRIES,0,0,1,0,0,0,0,0,1
248,CYRUS AUTO INDUSTRIES PVT LTD,0,0,3,0,4,0,0,0,7
249,DABASIYA LOADERS,2,2,3,0,1,1,0,0,9
250,DAIMLER AG,1,0,0,0,0,0,0,0,1
251,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,"2,196","1,721","1,872","2,018","1,844","1,662","1,467",901,"13,681"
252,DAKSH INDUSTRIES,565,443,510,609,762,555,709,350,"4,503"
253,DAO EVTECH PRIVATE LIMITED,1,0,1,0,0,0,0,2,4
254,DASHMESH TRADERS,16,8,19,18,12,8,6,7,94
255,DASMESH AGRICULTURE WORKS,1,1,7,3,5,5,3,0,25
256,DASMESH AGRO INDUSTRIES,0,0,0,1,0,0,0,0,1
257,DASMESH MECHANICAL WORKS PVT.LTD,55,87,135,53,83,56,34,37,540
258,DAVE EXIM PVT LTD,29,19,11,8,12,14,22,11,126
259,DEBU AUTOMOBILES,2,1,0,2,1,3,3,2,14
260,DEEP DRAWN TECHNOLOGIES,4,6,4,2,5,6,3,1,31
261,DEEP FABRICATORS,0,0,0,0,0,0,8,0,8
262,DEEPTI ENGG & IRON &STEEL IND MKG BALIMELA ROAD,3,0,3,0,3,3,3,0,15
263,"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",1,0,0,0,0,0,0,0,1
264,DE EUSI MOTORS PVT LTD.,282,150,189,211,214,209,236,145,"1,636"
265,DELTA AUTOCORP LTD,110,99,77,90,98,63,69,48,654
266,DELTEK ENTERPRISES PVT LTD,2,0,2,2,3,2,1,0,12
267,DEV AGRO INDUSTRIES,2,1,1,2,0,1,1,0,8
268,DEVAM ELECTRIC VEHICLES PVT LTD,15,13,15,11,21,11,7,8,101
269,DEVANGI ENG..,16,12,17,23,11,19,17,5,120
270,DEVCHHAYA MOTORS,1,0,6,3,0,0,2,2,14
271,DEV ENGINEERING WORKS,10,3,12,1,25,13,0,0,64
272,DEVI ENGG WORKS AP235530181,0,0,0,0,0,0,5,0,5
273,DEVI ENGINEERING WORKS,1,1,2,1,0,0,0,0,5
274,DEV MOTORS,184,162,199,328,323,269,263,102,"1,830"
275,DEWAN AGRICULTURE WORKS,3,2,9,6,5,3,4,3,35
276,DHANALAKSHMI ENGINEERING WORKS,0,1,1,0,0,0,0,0,2
277,DHANALAXMI ENGINEERING PURI CHARINALA,1,8,1,5,1,0,1,1,18
278,DHANAVENKAT ENGINEERING WORKS BARGARH CANAL ROAD,0,2,4,3,0,0,4,0,13
279,DHANLAXMI FABRICATORS,0,4,3,2,0,0,0,0,9
280,DHAR IN PVT LTD,23,11,28,15,12,16,15,7,127
281,DHAR INTERNATIONAL,0,0,0,0,0,1,0,0,1
282,DHARMPAL ENTERPRISES,1,0,3,19,32,7,5,3,70
283,DHARTI AGRICULTURE WORKS,0,0,1,0,0,0,0,2,3
284,DHIMAN AGRICULTURE,1,3,3,2,0,1,0,4,14
285,DHIMAN AGRICULTURE WORKS,1,3,1,1,2,0,1,2,11
286,DHIMAN BROTHERS,0,0,0,1,1,0,0,0,2
287,DHRITI ENTERPRISES,8,10,7,8,10,10,18,5,76
288,"DIAMOND ENGG,CTC",2,2,2,2,2,0,0,0,10
289,DIAMOND ENGINEERING CUTTACK BHANPUR,1,4,3,1,4,0,2,0,15
290,DIAMOND E VEHICLES,36,34,53,121,125,113,98,58,638
291,DILLI ELECTRIC AUTO PVT LTD,"1,925","1,710","1,734","1,758","1,735","1,674","1,922",975,"13,433"
292,DIVANSU AUTOMOBILES LTD,14,18,6,8,8,6,10,2,72
293,DIVYA ENTERPRISES,67,35,55,94,92,56,60,30,489
294,DIVYA VARALAKSHMI INDUSTRY,0,0,0,0,0,1,2,3,6
295,D K DIESELS PVT LTD,0,7,3,2,0,0,0,0,12
296,D.K. MOTORS,1,0,0,0,0,0,0,0,1
297,DOOSAN BOBCAT INDIA PVT LTD,52,43,57,66,63,130,24,20,455
298,DOOSAN INT INDIA PVT LTD,0,0,0,0,0,1,2,0,3
299,DOZCO (INDIA) PVT LTD,0,0,1,0,0,0,0,0,1
300,D S INDUSTRIES,0,0,0,0,0,0,10,8,18
301,D.S NAMDHARI ENGINEERS,0,0,0,2,0,0,6,0,8
302,DSR EV MOBILITY PVT LTD,4,2,1,6,1,0,5,3,22
303,DUCATI INDIA PVT LTD,46,28,28,35,27,21,34,16,235
304,DUKE AUTO INDIA,76,91,100,140,95,71,59,29,661
305,DULEVO INDIA PVT LTD,0,3,4,2,1,0,2,0,12
306,DURGA AGRO WORKS,0,0,1,1,0,0,0,0,2
307,DURGA AND DURGA ENG WORKS GANJAM HALADIAPADAR,1,0,1,1,0,2,0,0,5
308,"DURGA&DURGA ENGG WORKS,BHMPUR",0,2,0,0,0,0,0,0,2
309,"DURGA & DURGA ENG WORKS, HALADIAPADAR, GANJAM",0,1,0,0,0,0,0,0,1
310,DURGA ENGINEERING BHADRAK CHARAMPA,0,0,1,2,1,1,0,1,6
311,DURGA ENGINEERING WORKS,0,1,1,2,0,0,0,0,4
312,DURGA FILTERS PVT LTD,0,1,1,0,0,1,0,0,3
313,DURGA MECHANIC WORKS,0,0,0,1,10,0,7,0,18
314,DWARI ENGINEERS SAMBALPUR JAIL CHOWK,0,0,0,0,0,0,1,1,2
315,DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,26,11,18,15,16,32,4,5,127
316,DYS IMPEX PRIVATE LIMITED,77,79,111,39,71,52,45,46,520
317,EARTH MOBILITY,1,0,0,1,1,0,0,0,3
318,E-ASHWA AUTOMOTIVE PVT LTD,1,2,5,5,4,1,0,0,18
319,EBUZZ MOBILITY LLP,1,2,3,4,3,0,0,3,16
320,ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),4,2,2,1,4,2,4,1,20
321,ECO DYNAAMIC EQUIPMENTS,4,6,9,8,4,6,14,2,53
322,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,36,28,30,14,41,10,22,9,190
323,ECO FUEL SYSTEMS (I) PVT LTD,19,15,16,11,13,13,9,8,104
324,ECOPLANET MOTORS PVT LTD,0,0,0,0,0,1,0,0,1
325,ECO SMART VEHICLES PVT LTD,95,60,89,73,113,69,87,28,614
326,EDMRC MANNSCHAFT LLP,1,2,3,1,2,0,2,0,11
327,EFEV CHARGING SOLUTION PVT LTD,99,105,95,96,113,173,182,108,971
328,E-GURU AUTO ENERGY,11,8,6,15,13,10,12,5,80
329,EICHER MOTORS LTD,0,0,2,0,1,0,1,0,4
330,EICHER TRACTORS,"5,961","4,093","4,552","3,666","4,315","4,700","6,170","3,455","36,912"
331,EIMCO ELECON,1,3,2,0,0,0,0,1,7
332,ELECTRA INTERNATIONAL,0,38,32,12,18,11,29,7,147
333,ELECTRECA VEHICLES,1,0,0,0,0,0,0,0,1
334,ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),7,3,8,3,11,3,3,8,46
335,ELECTRO ARO AUTOMOTIVE PVT LTD,0,1,7,3,12,8,4,3,38
336,ELECTRODRIVE VEHICLES PVT LTD,23,11,16,29,32,14,20,9,154
337,ELECTROTHERM (INDIA) LIMITED,0,1,0,0,10,0,0,0,11
338,ELEGO MOTORS PVT LTD,4,1,1,4,3,2,0,0,15
339,ELEPHANTA INDUSTRIES PVT LTD,2,3,1,0,10,9,5,3,33
340,ELITE AUTO ENGINEERS PVT LTD,91,61,76,141,92,41,82,26,610
341,ELSA CONCRETING MACHINERY INDIA PVT LTD,0,1,5,4,2,3,1,0,16
342,ELTHOR ENERGY PRIVATE LIMITED,9,4,17,0,0,0,10,0,40
343,EMOBI MANUFACTURY PRIVATE LIMITED,0,0,0,0,0,0,17,0,17
344,E-MOTION AUTOMOTIVE INDUSTRY LLP,45,25,50,35,36,28,40,21,280
345,ENABLING E-VEHICLE PVT LTD,49,50,52,54,59,72,81,48,465
