297,DYS IMPEX PRIVATE LIMITED,8,10,18,3,0,2,0,0,26,14,22,18,121
298,E-ASHWA AUTOMOTIVE PVT LTD,12,1,13,7,0,11,5,3,4,6,5,7,74
299,ECO DYNAAMIC EQUIPMENTS,0,5,0,0,0,0,1,3,7,6,2,0,24
300,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,1,0,2,0,0,0,0,0,0,0,2,4,9
301,ECO FUEL SYSTEMS (I) PVT LTD,11,10,7,16,4,12,9,43,29,36,60,43,280
302,ECO SMART VEHICLES PVT LTD,0,14,3,3,0,5,11,19,15,38,29,17,154
303,ECOYAN ELECTRIC MOTOR VEHICLES PVT LTD,2,0,0,1,0,0,4,1,0,0,0,0,8
304,EDMRC MANNSCHAFT LLP,4,6,2,2,0,3,2,6,5,0,2,4,36
305,EEVEE ENGINEERING PVT LTD,0,0,0,0,0,0,0,0,3,4,6,1,14
306,EICHER MOTORS LTD,3,7,12,8,7,1,7,3,5,8,4,3,68
307,EICHER TRACTORS,"5,370","5,090","5,735","2,654","1,089","4,026","7,238","5,558","3,712","3,336","3,848","5,493","53,149"
308,EIMCO ELECON,4,1,2,1,1,2,4,1,2,1,4,0,23
309,ELECTRECA VEHICLES,2,5,6,7,2,1,1,3,0,4,7,11,49
310,ELECTROTHERM (INDIA) LIMITED,1,4,13,2,0,1,8,0,4,0,0,2,35
311,ELEPHANTA INDUSTRIES PVT LTD,9,0,0,1,0,1,0,0,0,6,0,1,18
312,ELGIN SWEEPER CO USA,0,0,0,0,0,0,0,3,0,0,0,0,3
313,ELITE AUTO ENGINEERS PVT LTD,20,21,24,10,2,13,31,28,27,15,20,18,229
314,ELSA CONCRETING MACHINERY INDIA PVT LTD,0,1,1,0,0,1,1,0,3,0,0,1,8
315,ELTHOR ENERGY PRIVATE LIMITED,0,0,57,25,0,6,24,46,49,43,71,81,402
316,EMOBI MANUFACTURY PRIVATE LIMITED,0,0,0,0,0,0,3,0,0,0,0,0,3
317,E-MOTION AUTOMOTIVE INDUSTRY LLP,3,7,7,5,0,2,8,12,17,13,12,22,108
318,ENERGY ELECTRIC VEHICLES,195,195,270,139,29,131,190,285,377,399,390,475,"3,075"
319,ENGINIA VEHICLES PVT LTD,0,0,1,0,0,0,0,0,0,0,0,0,1
320,ENTICE IMPEX PVT LTD,22,18,14,0,0,10,10,3,14,7,28,22,148
321,EPIROC MINING INDIA LTD,0,1,0,0,0,0,0,0,0,0,0,0,1
322,EPOWER VEHICLES PVT LTD,4,3,3,21,0,20,3,0,2,2,3,1,62
323,E ROYCE MOTORS INDIA PVT LTD,0,0,0,0,0,0,2,214,113,7,2,110,448
324,ESCORTS CONSTRUCTION EQUIPMENT LTD,"1,810","1,409","1,853",539,112,"1,303","1,885","1,359","1,415",838,"1,067","1,693","15,283"
325,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),"6,977","7,189","8,462","4,549","1,742","6,476","8,826","7,537","5,489","4,196","4,454","6,272","72,169"
326,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),310,373,445,274,93,234,324,266,326,245,291,296,"3,477"
327,ESCORTS R&D CENTRE,1,4,6,0,0,2,4,3,7,7,2,5,41
328,ESCORTS TRACTORS LTD,2,1,1,1,0,0,0,0,2,1,1,0,9
329,ESSAR ENGINEERING,6,2,9,4,0,0,0,0,0,1,2,6,30
330,ETRIO AUTOMOBILES PVT LTD,0,0,0,5,0,1,24,19,1,5,17,3,75
331,EULER MOTORS PVT LTD,2,0,0,0,0,0,0,26,10,21,40,20,119
332,EVEX AUTO INDIA PVT LTD,21,6,12,7,0,11,9,6,1,5,26,30,134
333,EVOLUTION AUTOTECH,0,0,0,0,0,0,0,0,3,1,0,1,5
334,EXIDE INDUSTRIES LTD,37,56,70,38,4,23,36,48,55,46,39,67,519
335,EXPO MACHINERY LTD,0,0,0,0,0,0,0,1,0,0,0,0,1
336,EXTRA FAST SOLUTIONS,5,9,12,19,1,2,1,12,35,17,39,62,214
337,EXTREME MOTORS,0,0,1,1,0,0,0,2,0,0,4,7,15
338,"FARMER TRACTOR, METODA G.I.D.C.",0,1,0,0,0,0,0,0,0,1,0,0,2
339,FARMTECH AGRO INDUSTRIES,0,0,0,0,0,0,0,0,0,0,1,0,1
340,FCA INDIA AUTOMOBILES PRIVATE LIMITED,458,328,"1,059",794,331,799,967,"1,074","1,039","1,197","1,080","1,003","10,129"
341,FERRARI INDIA PRIVATE LIMITED,4,2,2,0,2,0,1,2,2,0,3,1,19
342,FERRARI SPA,0,1,0,1,2,1,2,0,0,1,1,3,12
343,FIELDTRACK EARTHMOVERS PVT LTD,0,0,0,0,0,0,0,1,0,1,2,0,4
344,FINE EQUIPMENTS INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,0,0,1
345,FITWEL MOBILITY PVT LTD,0,0,0,0,0,0,0,0,0,0,0,1,1
346,FIVE ELEMENTS,1,0,0,0,0,0,0,0,0,0,0,0,1
347,FONEX LTD,0,0,0,0,1,0,1,0,0,0,0,0,2
348,FORCE MOTORS LIMITED,911,"1,264","1,192","1,005",749,"1,158","1,431","1,574","1,396","1,560","1,200","1,249","14,689"
349,FORD INDIA PVT LTD,"3,596","3,907","5,077","4,370","1,707","3,068","4,958","3,849","2,029","1,234",574,280,"34,649"
350,GAHIR AGRICULTURAL INDUSTRIES,0,7,1,1,2,4,5,1,4,2,0,3,30
351,GAHIR AGRO INDUSTRIES LIMITED,1,0,0,0,0,0,0,0,0,0,0,0,1
352,GAMZEN INFRASTRUCTURE PVT LTD,0,0,1,0,0,0,0,0,0,0,0,0,1
353,GAMZEN PLAST PVT LTD,0,0,0,0,0,0,0,0,0,2,0,4,6
354,"GANAPATI SERV&FAB UNIT,BHPTNA",0,0,0,0,0,0,0,0,1,0,0,0,1
355,GANESH AGRO INDUSTRIES,10,31,15,29,20,23,47,21,9,14,11,23,253
356,GAURI AUTO INDIA PVT. LTD,3,0,0,1,0,0,0,0,2,0,0,0,6
357,GAUTAM AGRO INDUSTRIES,0,0,0,2,1,0,0,0,0,0,0,0,3
358,GAYAM MOTOR WORKS PRIVATE LIMITED,0,0,1,24,0,0,0,0,32,2,0,4,63
359,GAYATRI AGRO INDUSTRIES,0,0,1,0,0,0,0,0,0,0,0,0,1
360,GAYATRI ELECTRIC VEHICLES PVT LTD,9,8,8,5,0,4,4,31,65,69,98,128,429
361,GEETANJALI STEEL WORKS,0,0,0,0,0,0,0,0,2,0,0,0,2
362,GENERAL MOTORS INDIA PVT LTD,3,0,1,2,1,2,2,3,0,0,2,2,18
363,GEO ALLIANCE,0,0,3,1,0,0,0,0,0,0,0,0,4
364,G & G AUTOMOTIVE,30,29,49,31,0,18,42,33,37,66,47,65,447
365,GILL AGRICULTURE WORKS,3,3,11,1,0,9,23,19,7,7,3,0,86
366,GILL AGROTECH,1,0,0,0,0,0,0,0,5,1,0,4,11
367,GILL MECHANICAL WORKS,0,0,0,0,0,0,0,3,0,0,0,0,3
368,GILL PREET AGRO INDUSTRIES,0,0,0,0,0,4,0,1,2,0,0,1,8
369,GILLPREETAGRO INDUSTRIES,2,9,6,4,3,8,7,2,4,1,2,1,49
370,GKON ELECTRIC MOTOR VEHICLES PVT LTD,14,28,30,22,2,25,17,35,45,72,23,79,392
371,G.K. RICKSHAW PVT LTD,212,231,264,205,54,71,228,220,231,259,177,339,"2,491"
372,GOBIND AGRO INDUSTRIES,0,0,0,0,0,0,17,6,3,4,1,0,31
373,GOBIND MOTOR GARAGE,0,0,0,0,0,0,0,0,0,0,0,1,1
374,GODAWARI TECHNO SOLUTIONS PVT LTD,3,2,13,2,0,2,4,2,3,7,5,12,55
375,GODREJ AND BOYCE MFG CO LTD,3,3,5,4,1,2,5,2,0,2,0,3,30
376,GODREJ & BOYCE MFG. CO. LTD,3,16,22,16,11,15,25,9,19,18,12,8,174
377,GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,85,87,113,57,2,56,60,37,61,66,83,48,755
378,GOENKA ELECTRIC MOTOR VEH P L,0,0,1,0,0,0,0,0,0,0,0,0,1
379,GO GREEN EOT (ENERGY OF THINGS) PVT LTD,0,0,0,0,0,0,0,0,0,0,6,3,9
380,GOLD HOFER,0,6,0,0,0,0,0,0,0,0,0,0,6
381,GOOD LUCK VEHICLE INDUSTRY PVT LTD,0,1,0,0,0,0,0,0,0,0,0,0,1
382,GOODWILL HI PRECISION WORKS PVT LTD,1,0,1,0,0,0,0,1,0,0,0,7,10
383,"GOPAL AGRO AGENCY,HALADIAPADAR,BERHAMPUR,GANJAM",0,2,4,7,0,0,1,2,6,0,1,4,27
384,GOPAL AUTO MOTORS PVT LTD,69,28,42,16,5,26,36,46,47,93,46,64,518
385,GOPAL ENGG. WORKS,1,3,3,0,0,0,0,1,1,2,0,0,11
386,"GOPAL ENGINEERING, BALASORE",1,1,0,1,0,0,0,0,0,0,1,1,5
387,GOREEN E-MOBILITY PVT LTD,18,46,76,82,28,74,88,62,83,200,231,421,"1,409"
388,GOVIND MOTOR GARRAGE,1,0,0,0,0,0,0,0,0,0,0,7,8
389,GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,0,0,2,2,0,0,6,4,2,0,2,3,21
390,GRD MOTORS,121,136,171,92,0,51,151,132,169,154,180,189,"1,546"
391,GREAVES COTTON LTD.,0,0,0,0,0,0,0,0,0,2,0,0,2
392,GREEN IMPEX,1,0,0,2,0,0,0,0,0,0,0,0,3
393,GREEN KAIKETSU AUTOMATIVE IND,0,1,0,0,0,1,0,0,0,0,1,0,3
394,GREEN KAIKETSU AUTOMOTIVE INDIA PVT LTD,2,0,1,2,0,0,0,3,0,3,2,1,14
395,GREEN SHUTTLE TECHNOLOGY PVT LTD,2,5,5,0,0,2,2,10,5,5,0,3,39
396,GREEN STAR MOTORS,3,8,3,4,1,0,1,1,0,0,0,3,24
397,GREENTECH AUTO LLP,0,0,2,0,0,0,0,2,1,0,0,1,6
398,GREEN TECHNOLOGIES,15,10,12,5,0,5,10,9,21,14,18,10,129
399,GREEN VALLEY MOTORS,1,3,1,1,1,0,0,1,1,3,0,3,15
400,GREEN WAY ECO RIDE,0,0,0,0,0,0,0,0,1,0,0,0,1
401,GREENWHEELS AUTOMOBILE PVT LTD,30,43,42,19,2,25,52,50,65,83,38,56,505
402,GRG SMART VEHICLE PVT LTD,0,1,0,0,0,4,1,0,0,0,0,0,6
403,GROMAX AGRI EQUIPMENT LTD,253,223,294,166,48,194,303,257,191,171,200,265,"2,565"
404,GROVE INDIA PVT LTD,3,4,5,4,0,2,6,3,2,4,2,6,41
405,GUJARAT NARMADA AUTO LTD,1,0,2,0,0,0,0,0,1,1,0,0,5
406,GURDEEP AGRO  INDUSTRIES,0,1,1,2,0,1,2,1,3,1,0,0,12
407,GURDEEP ENGINEERING WORKS,3,16,10,2,2,1,7,2,2,1,0,1,47
408,GURJEET COMBINE,1,0,0,0,1,0,0,0,0,1,1,0,4
409,GURM AGRICULTURE WORKS,0,0,0,1,0,0,0,8,3,0,1,1,14
410,GURMUKH AGRO INDUSTRIES,4,6,4,1,2,1,1,7,3,3,2,6,40
411,GURU JI WHEELS,8,10,14,12,0,4,8,12,16,13,9,12,118
412,GURUKIRPA INDUSTRIES,6,7,9,7,1,4,1,7,1,3,0,8,54
413,GURUKRAPA ENGINEERING WORKS,6,7,4,2,1,1,17,2,11,12,9,2,74
414,GURU NANAK AGRI ENGG WORKS,33,18,31,3,3,20,26,29,33,42,20,24,282
415,GURU NANAK AGRI WORKS,11,7,6,2,0,0,6,7,7,3,0,18,67
416,GURU NANAK AGRO INDUSTRIES,0,0,0,0,5,4,5,1,5,5,0,0,25
417,GURUNANAK INDUSTRIES PVT LTD,1,3,0,0,0,0,0,0,0,0,0,0,4
418,GURU RAMDAS AGROTECH,0,0,0,0,0,0,0,0,0,2,3,1,6
419,G WILLIAMS FABRICATIONS LTD,0,0,0,0,0,0,0,0,0,0,1,0,1
420,HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED,0,0,0,0,0,2,0,0,0,0,0,0,2
421,HAMM AG,4,5,17,6,0,0,4,7,5,5,0,4,57
422,HAMPI TRACTORS,0,0,0,0,0,0,0,0,0,0,1,0,1
423,HARJAS AGRO INDUSTRIES,0,0,0,1,0,0,0,0,1,0,0,0,2
424,HARJEET AGRO INDUSTRIES,3,7,6,5,4,7,10,12,16,9,5,10,94
425,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),0,0,0,0,0,0,3,28,15,26,21,27,120
426,HARMEET AGRICULTURE WORKS,8,2,10,7,2,5,3,4,3,7,3,5,59
427,HARSH TRADING CO,1,14,6,4,0,1,5,3,8,13,4,16,75
428,H-D MOTOR COMPANY INDIA PVT LTD,30,23,24,19,5,25,59,43,31,26,13,22,320
429,HEMAVATHI AGRO INDUSTRIES,1,5,7,6,0,1,4,4,1,5,3,16,53
430,HERO ELECTRIC VEHICLE PVT LTD,108,114,476,116,0,137,349,301,359,320,432,346,"3,058"
431,HERO ELECTRIC VEHICLES PVT. LTD,"1,680","2,196","5,236",643,170,"1,200","4,223","5,174","6,293","6,367","7,025","6,061","46,268"
432,HERO HONDA MOTORS  LTD,16,17,33,11,12,19,18,36,27,17,15,10,231
433,HERO MOTOCORP LTD,"4,67,521","3,97,911","4,47,322","3,26,594","2,03,937","4,74,840","4,60,575","3,54,360","3,13,429","3,46,837","5,88,414","4,50,907","48,32,647"
434,HIDROMEK CONSTRUCTION EQUIPMENT (THAILAND) LTD,0,0,0,0,0,0,1,0,0,0,3,0,4
435,HIGHWAY ENGING WORKS,3,3,0,0,0,0,0,0,3,1,2,3,15
436,HIMANI AGRO INDUSTRIES,1,5,2,4,0,2,1,0,2,1,3,3,24
437,HIM TEKNOFORGE LTD,3,1,7,4,1,20,21,3,5,19,36,31,151
438,HIND AGRO INDUSTRIES,12,8,15,10,5,4,5,15,10,4,7,6,101
439,HINDUSTAN AGRO INDUSTRIES,2,24,36,10,0,5,4,10,6,2,4,2,105
440,HINDUSTAN MOTOR CORPORATION,35,28,41,23,9,26,37,57,77,47,75,93,548
441,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,4,14,10,9,7,10,13,12,12,7,7,6,111
442,"HINDUSTHAN TECHNOLOGIES PVT LTD, CUTTACK",0,5,42,8,0,2,8,18,4,7,17,10,121
443,HINO GLOBAL,0,1,0,0,0,0,0,0,1,0,0,0,2
444,HIRA AGRO INDUSTRIES,33,15,19,12,3,14,17,28,26,12,12,12,203
445,HITECH ENGINEERING LTD,14,20,12,4,1,0,2,1,2,6,5,2,69
446,HI-TECH INDUSTRIES,40,60,32,17,1,8,60,50,79,33,28,33,441
447,HITECH  MECHANICAL WORKS,1,0,3,3,0,0,6,5,3,2,1,4,28
448,HITEK ELECTRIC AUTO CO,0,0,0,0,2,0,0,0,0,0,0,0,2
449,HITENDRA WELDING WORKS,3,5,18,4,1,10,4,2,7,8,3,6,71
450,"HK ENG. WORKS, HALADIAPADAR,BERHAMPUR,GANJAM",0,1,0,0,0,0,0,0,0,0,0,0,1
451,H M G ENGINEERING WORKS,0,0,3,1,0,0,1,3,3,2,0,0,13
452,HMT LIMITED,1,0,1,0,0,1,2,1,1,0,0,0,7
453,H NONGRUM,0,0,0,2,2,0,0,0,0,1,0,1,6
454,HOLLAND TRACTORS PVT LTD,0,0,0,0,0,0,0,0,1,0,0,0,1
455,HONDA CARS INDIA LTD,"9,690","9,135","9,309","5,808","2,454","5,338","7,435","6,938","7,897","9,071","8,398","7,755","89,228"
456,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,"3,28,492","3,17,570","3,34,807","2,23,691","79,210","2,12,203","2,97,005","2,62,651","2,54,743","2,86,987","3,89,060","3,10,691","32,97,110"
457,HONGHUA INTER CO LTD,0,1,0,0,0,0,0,0,0,0,0,0,1
458,HOOGHLY MOTORS PVT LTD,82,85,87,49,13,40,85,90,119,105,158,178,"1,091"
459,HOP MOTORS PVT LTD,2,2,3,4,1,1,7,4,9,5,12,19,69
460,HOTAGE INDIA,68,71,92,50,9,37,20,56,137,134,147,225,"1,046"
461,HOVEL CYLINDER PVT LTD,1,0,2,0,0,2,0,0,2,3,2,1,13
462,H R AGRO INDUSTRIES,0,0,0,0,0,0,0,0,1,0,0,0,1
463,HUNAN ZOOMLION INT. TRADE CO.,0,0,1,0,0,0,0,0,0,0,0,0,1
464,HUNDAL INDUSTRIES,30,37,37,16,3,10,44,28,47,34,41,72,399
465,HYKON INDIA LTD,0,0,0,0,0,0,17,26,21,37,41,16,158
466,HYUNDAI MOTOR INDIA LTD,"54,065","48,810","51,391","36,299","17,363","38,226","49,283","48,417","44,666","42,057","40,779","41,831","5,13,187"
467,"HYUNDAI MOTORS LTD, SOUTH KOREA",0,11,7,6,2,3,7,5,4,4,0,1,50
468,IDEAL JAWA INDIA PVT LTD,0,1,0,1,0,0,0,0,0,0,0,0,2
469,INDERPREET AGRO INDUSTRIES,1,1,1,0,0,0,1,0,1,1,0,0,6
470,INDIA KAWASAKI MOTORS PVT LTD,127,131,152,114,61,199,333,236,351,342,361,274,"2,681"
471,INDIA MECHANICAL WORKS,0,1,0,0,0,0,0,0,0,0,0,0,1
472,INDIAN MOTORS,15,32,20,16,10,15,19,49,34,44,28,69,351
473,INDIA YAMAHA MOTOR PVT LTD,"48,349","47,586","47,283","37,275","10,759","24,645","43,405","43,352","42,930","42,596","49,011","40,302","4,77,493"
474,INDICO MOTORS PVT LTD,0,0,0,1,0,0,0,0,0,0,0,0,1
475,INDICON AGRO INDUSTRIES LLP,46,38,29,36,4,1,27,3,9,1,3,13,210
476,INDIRA STEEL INDUSTRIES,0,0,0,0,0,0,0,1,2,0,0,0,3
477,INDITAL CONSTRUCTION MACHINERY,2,2,1,0,0,0,1,3,1,0,0,8,18
478,INDO FARM EQUIPMENT LIMITED,221,299,406,246,99,283,353,370,407,276,305,444,"3,709"
479,INDRA TRAILORS,1,8,3,1,0,0,0,1,2,0,1,1,18
480,INDUS ELECTROTHERM INDIA LTD,2,1,8,7,0,0,1,1,0,1,4,7,32
481,INTERNATIONAL CARS & MOTORS LIMITED,2,2,10,1,0,3,0,1,2,6,2,0,29
482,INTERNATIONAL TRACTORS LIMITED,"10,298","9,616","10,105","4,977","2,302","7,760","10,825","9,428","7,281","5,828","6,621","9,331","94,372"
483,IRA EDUTECH PVT LTD,4,11,12,9,0,8,3,4,1,7,10,9,78
484,ISHWAR FARMLINE EQUIPMENTS,0,0,0,0,0,0,1,1,0,0,0,0,2
485,ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,2,3,3,0,1,2,3,5,1,0,0,20
486,ISUZU MOTORS INDIA PVT LTD,129,146,237,129,53,148,187,153,177,147,189,191,"1,886"
487,"ISWAR ENGINEERING,DUNGRIPALI",0,0,0,0,0,0,1,0,0,0,0,0,1
488,JADE KOREA SPINE LIFE,12,7,11,2,0,0,5,3,10,7,5,5,67
489,JADHAV AGRO INDUSTRIES PVT. LTD.,8,13,33,0,0,11,5,2,4,3,1,7,87
490,JAGADAMBA TRAILER,0,2,6,19,0,7,0,3,9,10,3,0,59
491,"JAGANATH AGRL IMPLEMENTS,BOUDH",0,2,3,0,0,0,0,0,0,1,0,0,6
492,JAGRUTI MOTORS LTD.,0,1,0,0,0,0,0,0,0,0,0,0,1
493,JAGUAR LAND ROVER INDIA LIMITED,226,211,224,153,42,136,252,249,219,181,208,160,"2,261"
494,JAI AMBE FABRICATION & ENGINEERING WORK,0,1,0,0,0,0,1,0,0,0,0,0,2
495,JAI BHAVANI ENGINEERING  WORKS,74,107,5,11,1,50,53,64,29,28,3,38,463
496,JAI BHAVANI INDUSTRIES,0,1,1,0,0,1,1,2,1,0,1,0,8
497,JAIDKA POWER SYSTEMS PVT LTD,19,18,29,11,9,2,14,11,15,10,6,36,180
498,JAIN POWER CORP,1,2,2,4,0,3,2,3,3,3,5,5,33
499,JAISIK BUSINESS LINKS PVT LTD,4,3,5,3,0,3,15,21,35,33,20,34,176
500,JAJODIA COMMODITIES PVT LTD,32,53,29,21,14,3,21,11,17,7,9,7,224
501,JANTA AGRICULTURE WORKS,0,3,0,0,1,0,0,1,0,0,0,2,7
502,JANTA SUPER TRAILOR,1,10,5,6,0,0,1,3,4,2,1,7,40
503,JAYA AUTOMOTIVES PVT LTD      ,0,0,0,0,0,0,0,0,0,0,0,1,1
504,JAYADRI STEEL INDUSTRIES,0,2,0,0,0,0,1,0,0,2,0,3,8
505,JAY AGRO INDUSTRIES,6,8,41,15,0,3,32,2,11,6,7,10,141
506,JAYA LAKSHMI ENGINEERING WORKS,0,1,0,0,1,0,1,1,0,0,0,0,4
507,JAY BHART TRAILOR SERVICES,0,1,7,0,0,2,1,2,2,2,1,3,21
508,JAY BHAVANI TRAILOR,0,3,0,1,0,1,17,0,0,0,9,1,32
509,JAYDEV ENTERPRISE,2,7,6,5,0,8,3,1,1,3,1,5,42
510,JAYEM AUTOMOTIVES PVT LTD,0,0,0,0,0,0,48,0,0,0,0,0,48
511,JAY JANARDAN TRAILOR,0,5,0,1,0,0,0,0,0,5,0,0,11
512,JAY JANARDHAN A.T EQUIPMENTS,3,1,8,0,1,10,3,4,3,2,0,0,35
513,JAY RANDAL WELDING WORKS,0,0,0,0,0,0,0,0,0,0,1,0,1
514,JAY SHREE BALAJI ENG WORKS,1,0,1,3,0,0,2,1,0,1,0,0,9
515,"JAYSHRI AUTOMOBILES,,KNJH",0,0,1,0,0,0,0,0,0,0,0,0,1
516,JBM AUTO LIMITED,107,112,0,144,11,0,50,0,0,5,7,85,521
517,J.C. BAMFORD EXCAVATORS LIMITED,0,0,7,3,0,2,2,1,0,0,1,1,17
518,JCB INDIA LIMITED,"3,208","3,766","5,053","2,273",484,"1,282","1,573","1,550","2,073","1,824","2,001","2,062","27,149"
519,JCB INDIA LTD,302,234,362,76,6,94,104,67,104,75,104,83,"1,611"
520,JCBL LIMITED,2,2,0,0,0,0,0,0,0,0,1,0,5
521,JEET AGRO INDUSTRIES,0,1,0,0,0,0,4,8,2,6,3,1,25
522,"JENA ENGINEERING WS,PURI",1,0,0,0,0,0,3,2,2,0,2,0,10
523,JESSUN TECHNO PVT LTD,4,4,11,5,0,1,18,2,2,9,5,23,84
524,JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),0,0,0,0,0,0,0,0,0,0,0,2,2
525,JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),0,0,0,0,0,0,0,0,0,1,0,0,1
526,JITENDRA NEW EV-TECH PVT. LTD,41,127,103,38,13,52,223,209,147,297,279,513,"2,042"
527,JITENDRA TEMPO PARTS,81,61,38,26,0,43,64,64,51,54,48,71,601
528,JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,1,2,1,4,1,3,0,1,3,1,0,1,18
529,JIWAN AGRI IMPLEMENTS WORKSHOP,0,0,0,0,0,1,1,6,4,2,1,0,15
530,J K AGRO INDUSTRIES,1,3,11,3,0,1,5,2,1,3,3,0,33
531,J K AMO-PAPERS & CO,0,0,0,0,0,0,0,0,0,0,3,1,4
532,JOHN DEERE INDIA PVT LTD(CROP SOLUTION DIV),28,42,47,21,9,14,18,18,21,20,13,21,272
533,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),"5,847","5,881","7,120","3,442","1,424","4,622","7,374","6,360","5,376","4,957","4,629","5,961","62,993"
534,JOHNSON TRACTORS & MOTORS PVT. LTD.,0,0,0,0,0,0,0,0,0,0,1,0,1
535,JOYRAM STEEL FABRICATION WORKS,1,0,1,0,0,0,1,1,0,0,0,1,5
536,J P AUTO TECH,2,2,2,2,0,0,0,3,5,4,21,9,50
537,JP INDUSTRIES,15,18,17,11,3,9,18,22,13,5,1,0,132
538,J S AGRO INDUSTRIES,22,28,21,9,2,7,4,7,15,12,2,7,136
539,J. S. AUTO (P) LTD,434,416,428,220,47,209,325,349,468,558,528,574,"4,556"
540,JS MOBILEON PVT LTD,13,14,6,3,4,9,13,16,19,5,6,7,115
541,JSW MG MOTOR INDIA PVT LTD,"3,601","3,874","4,677","3,030","1,183","2,959","3,858","3,511","3,000","2,881","2,743","2,785","38,102"
542,JUNGHEINRICH AG AND CO,0,0,0,0,0,1,0,0,0,8,0,0,9
543,KABIRA MOBILITY LLP,0,0,0,0,0,0,3,0,0,0,2,0,5
544,KABMAX ELECTRIC AUTOMOBILES PVT. LTD,4,15,8,4,0,2,10,9,4,8,3,11,78
545,KAILASH INDUSTRIES,0,0,0,1,0,0,0,0,0,0,1,0,2
546,KALIKA VAHAN PVT LTD,1,0,2,0,6,0,1,1,0,0,3,3,17
547,"KALINGA AGRO INDUSTRIES ,PIPILI,PURI.",0,0,0,2,0,0,0,0,0,0,0,0,2
548,KALINGA VENTURES INDIA PVT LTD,11,0,0,0,1,2,10,1,4,0,2,0,31
549,KALINGA VENTURES IND P,1,0,0,0,0,0,0,0,0,0,0,0,1
550,KALPVRIKSH ELECTOMOBILES CO,1,4,17,30,0,2,1,9,1,10,9,0,84
551,KALYANI AGRO IMPLIMENTS,0,1,1,0,0,0,0,0,0,0,0,0,2
552,KAMAL AGRO INDUSTRIES,1,2,0,0,0,1,0,1,0,2,0,1,8
553,KAMAZ INDUSTRIES,2,0,2,0,0,0,0,0,0,2,0,3,9
554,KANAKADUGRA ENGINEERING,4,1,5,2,0,0,0,0,0,1,1,0,14
555,KANIFA AUTOMOTIVE PVT LTD,1,0,0,0,0,0,0,0,0,0,0,0,1
556,KAPTECH INDIA PVT LTD,38,74,99,35,0,32,64,69,133,112,114,118,888
557,KARBRO AGRO TECH,0,3,1,0,0,0,0,0,0,0,0,0,4
558,KARMA MECHANICAL WORKS,0,0,1,0,0,0,0,0,1,4,1,3,10
559,KARTAR AGRO ENGINEERS PVT LTD,0,1,0,0,0,0,0,0,0,0,0,0,1
560,KARTAR AGRO INDUSTRIES PVT LTD,121,159,161,77,78,214,169,206,124,73,53,84,"1,519"
561,KAWASAKI HEAVY INDUSTRIES LTD,0,0,0,0,0,0,0,1,0,0,0,0,1
562,K D AGRO INDUSTRIES,2,5,3,4,2,7,2,3,4,5,1,3,41
563,KEDAR AGRICULTURE WORKS,1,3,0,0,0,0,0,0,0,0,0,0,4
564,KERALA AGRO MACHINERY CORP. LTD.,0,0,1,1,0,0,0,0,0,0,0,0,2
565,KERALA AUTOMOBILES LIMITED,11,10,11,10,1,7,7,1,0,11,1,3,73
566,KETO MOTORS PVT LTD,0,3,26,0,0,4,30,46,18,27,14,23,191
567,KGN,15,7,12,4,3,6,8,5,5,7,5,14,91
568,KGN INDUSTRIES,0,1,4,3,0,1,9,5,3,6,1,1,34
569,"KHAGANATH AUTO ENG,BERHAMPUR",0,0,0,0,0,0,0,0,0,1,0,0,1
570,"KHAGESWAR AUTO BUILD WORKS,HALADIAPADAR,BERHAMPUR,GANJAM",0,0,0,1,0,0,1,0,0,0,0,0,2
571,"KHAGESWAR AUTO E.WS,BERHAMPUR",0,0,0,0,0,0,1,0,0,0,0,0,1
572,KHALSA  AGRO INDUSTRIES,3,0,2,0,0,1,0,0,1,0,0,0,7
573,KHALSAE-VEHICLES PVT LTD,70,93,97,57,9,48,98,140,117,162,115,208,"1,214"
574,KHAN ENGINEERING WORKS,1,0,0,0,0,0,0,0,0,0,0,0,1
575,KHEMRAJ AUTOMOTIVE INDUSTRIES,1,0,0,1,0,0,0,4,0,0,1,0,7
576,KHODIYAR TRADERS,0,3,0,0,0,0,0,0,0,0,1,0,4
577,KHUSBU AGR.WORK,0,0,0,0,0,0,0,0,1,0,0,0,1
578,KHUSHI AGRO ENGINEERING,0,0,0,0,0,0,0,0,0,0,1,1,2
